From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,RH,WS,WD,SR,BP,AT,RF,timestamp
2021-09-03T00:15:00+05:30,2021-09-03T00:30:00+05:30,14.0,29.0,3.2,20.7,23.9,11.6,1.3,0.7,2.0,0.1,0.5,77.7,0.9,79.9,3.6,981.8,26.9,0.0,1630609200
2021-09-03T00:30:00+05:30,2021-09-03T00:45:00+05:30,14.0,29.0,3.5,21.1,24.6,12.9,1.0,0.7,1.8,0.1,0.4,78.0,0.7,97.9,3.5,981.5,26.9,0.0,1630610100
2021-09-03T00:45:00+05:30,2021-09-03T01:00:00+05:30,14.0,29.0,2.4,21.5,23.9,13.1,0.9,0.8,1.9,0.1,0.5,78.0,0.7,87.6,3.5,981.5,26.8,0.0,1630611000
2021-09-03T02:45:00+05:30,2021-09-03T03:00:00+05:30,16.0,36.0,2.7,13.8,16.5,14.0,2.1,0.6,9.0,0.1,1.0,76.6,0.8,73.8,3.5,980.4,26.4,0.0,1630618200
2021-09-03T03:00:00+05:30,2021-09-03T03:15:00+05:30,14.0,29.0,1.8,12.9,14.8,12.5,1.7,0.6,7.1,0.2,0.8,77.8,0.7,73.3,3.6,980.3,26.1,0.0,1630619100
2021-09-03T03:15:00+05:30,2021-09-03T03:30:00+05:30,14.0,29.0,1.6,13.3,15.0,12.5,1.6,0.6,7.0,0.2,0.9,78.2,0.5,97.1,3.5,980.5,26.0,0.0,1630620000
2021-09-03T03:30:00+05:30,2021-09-03T03:45:00+05:30,14.0,29.0,2.2,14.5,16.7,12.1,1.2,0.6,6.0,0.2,1.0,78.5,0.5,158.7,3.3,980.3,26.1,0.0,1630620900
2021-09-03T03:45:00+05:30,2021-09-03T04:00:00+05:30,14.0,29.0,2.5,14.4,16.9,11.5,1.0,0.6,5.1,0.2,1.1,78.2,1.4,110.5,3.5,980.4,26.1,1.0,1630621800
2021-09-03T04:00:00+05:30,2021-09-03T04:15:00+05:30,9.0,20.0,2.2,11.4,13.6,11.1,1.7,0.6,9.0,0.2,1.0,78.1,1.3,67.6,3.7,980.4,25.3,0.0,1630622700
2021-09-03T04:15:00+05:30,2021-09-03T04:30:00+05:30,9.0,20.0,1.3,10.5,11.8,10.9,1.5,0.5,8.9,0.1,1.0,78.5,0.6,47.6,3.5,980.5,25.1,0.0,1630623600
2021-09-03T04:30:00+05:30,2021-09-03T04:45:00+05:30,9.0,20.0,1.7,11.3,13.0,11.1,1.3,0.6,6.2,0.1,0.5,78.2,1.3,44.5,3.6,980.6,24.9,0.0,1630624500
2021-09-03T04:45:00+05:30,2021-09-03T05:00:00+05:30,9.0,20.0,1.6,13.7,15.3,10.5,1.4,0.6,5.7,0.1,0.6,78.6,0.7,23.7,3.4,980.7,24.9,0.0,1630625400
2021-09-03T05:00:00+05:30,2021-09-03T05:15:00+05:30,7.0,17.0,1.4,14.0,15.4,10.0,1.8,0.6,5.1,0.1,0.7,78.6,0.9,28.2,3.5,981.0,24.9,0.0,1630626300
2021-09-03T05:15:00+05:30,2021-09-03T05:30:00+05:30,7.0,17.0,1.5,14.6,16.1,10.1,2.4,0.6,5.1,0.1,0.6,78.5,0.5,109.6,3.5,981.0,24.8,0.0,1630627200
2021-09-03T05:30:00+05:30,2021-09-03T05:45:00+05:30,7.0,17.0,2.5,14.6,17.1,10.1,1.8,0.6,3.3,0.1,0.8,78.9,0.6,78.9,3.6,981.0,24.8,0.0,1630628100
2021-09-03T05:45:00+05:30,2021-09-03T06:00:00+05:30,7.0,17.0,2.3,15.4,17.7,10.9,1.7,0.6,3.6,0.1,1.0,79.2,0.9,51.1,3.8,981.2,25.0,0.0,1630629000
2021-09-03T06:00:00+05:30,2021-09-03T06:15:00+05:30,11.0,19.0,2.5,14.7,17.2,10.5,2.4,0.6,3.4,0.1,1.0,79.3,0.5,74.8,5.1,980.9,24.9,0.0,1630629900
2021-09-03T06:15:00+05:30,2021-09-03T06:30:00+05:30,11.0,19.0,2.6,14.7,17.3,10.9,2.7,0.6,2.9,0.1,1.1,79.5,0.3,57.8,7.7,980.9,25.0,0.0,1630630800
2021-09-03T06:30:00+05:30,2021-09-03T06:45:00+05:30,11.0,19.0,3.3,15.1,18.4,11.1,2.5,0.7,2.1,0.1,1.3,79.5,0.8,132.3,9.3,980.9,25.0,0.0,1630631700
2021-09-03T06:45:00+05:30,2021-09-03T07:00:00+05:30,11.0,19.0,6.9,13.7,20.7,12.3,2.3,0.7,1.3,0.1,1.5,79.8,0.5,120.6,11.9,980.9,25.2,0.0,1630632600
2021-09-03T07:00:00+05:30,2021-09-03T07:15:00+05:30,17.0,25.0,14.8,15.7,30.5,14.4,2.6,0.8,0.5,0.1,1.5,79.7,0.5,113.9,14.8,981.0,25.6,0.0,1630633500
2021-09-03T08:00:00+05:30,2021-09-03T08:15:00+05:30,35.0,40.0,9.0,19.4,28.4,10.2,1.8,0.8,1.0,0.3,2.1,75.3,1.4,106.8,64.5,981.2,28.2,0.0,1630637100
2021-09-03T08:15:00+05:30,2021-09-03T08:30:00+05:30,35.0,40.0,7.3,18.0,25.2,10.9,1.8,0.8,0.6,0.3,1.8,72.8,1.4,129.0,109.0,981.3,29.0,0.0,1630638000
2021-09-03T08:45:00+05:30,2021-09-03T09:00:00+05:30,35.0,40.0,5.5,22.1,27.7,13.3,1.3,0.9,0.3,0.1,1.2,68.1,1.7,159.6,205.5,981.3,30.5,0.0,1630639800
2021-09-03T09:00:00+05:30,2021-09-03T09:15:00+05:30,58.0,63.0,5.7,24.3,30.1,13.4,1.3,0.9,2.0,0.2,1.2,65.2,1.2,145.5,178.6,981.5,30.7,0.0,1630640700
2021-09-03T09:15:00+05:30,2021-09-03T09:30:00+05:30,58.0,63.0,5.0,23.5,28.5,13.1,1.3,0.9,3.9,0.2,1.4,64.5,1.8,172.3,255.0,981.5,30.8,0.0,1630641600
2021-09-03T09:30:00+05:30,2021-09-03T09:45:00+05:30,58.0,63.0,3.6,20.1,23.8,13.8,1.2,0.8,8.7,0.1,1.4,61.4,1.6,171.5,219.7,981.7,31.3,0.0,1630642500
2021-09-03T09:45:00+05:30,2021-09-03T10:00:00+05:30,58.0,63.0,3.0,19.7,22.7,15.0,1.3,0.8,11.0,0.1,1.4,59.6,1.2,178.3,203.5,981.7,31.9,0.0,1630643400
2021-09-03T10:00:00+05:30,2021-09-03T10:15:00+05:30,53.0,77.0,2.5,18.2,20.7,14.4,1.1,0.8,17.3,0.1,1.3,58.8,1.3,187.0,172.1,981.7,31.8,0.0,1630644300
2021-09-03T10:15:00+05:30,2021-09-03T10:30:00+05:30,53.0,77.0,2.0,17.8,19.8,13.9,1.2,0.9,20.0,0.1,1.2,60.0,1.9,204.0,323.3,981.8,31.6,0.0,1630645200
2021-09-03T10:30:00+05:30,2021-09-03T10:45:00+05:30,53.0,77.0,2.5,17.5,20.0,14.3,1.1,0.8,24.4,0.1,1.2,57.2,1.8,202.6,279.2,981.7,32.2,0.0,1630646100
2021-09-03T10:45:00+05:30,2021-09-03T11:00:00+05:30,53.0,77.0,2.4,17.9,20.3,15.3,1.1,0.8,26.4,0.1,1.3,56.2,1.7,194.0,333.1,981.5,32.5,0.0,1630647000
2021-09-03T11:00:00+05:30,2021-09-03T11:15:00+05:30,47.0,79.0,1.8,14.0,15.8,14.7,0.8,0.6,21.8,0.1,1.3,53.8,2.0,198.6,260.2,981.3,33.1,0.0,1630647900
2021-09-03T11:15:00+05:30,2021-09-03T11:30:00+05:30,47.0,79.0,1.7,11.5,13.3,14.3,0.6,0.6,19.4,0.1,1.2,53.1,1.9,191.8,565.9,981.1,33.3,0.0,1630648800
2021-09-03T11:30:00+05:30,2021-09-03T11:45:00+05:30,47.0,79.0,1.9,11.9,13.7,13.9,0.5,0.5,21.0,0.0,0.8,50.3,2.9,185.9,598.7,981.0,33.5,0.0,1630649700
2021-09-03T11:45:00+05:30,2021-09-03T12:00:00+05:30,47.0,79.0,1.3,11.7,13.0,14.0,1.5,0.5,20.8,0.1,0.6,49.8,2.2,186.5,397.2,980.8,33.7,0.0,1630650600
2021-09-03T12:00:00+05:30,2021-09-03T12:15:00+05:30,17.0,38.0,1.2,10.6,11.8,12.9,1.2,0.5,22.7,0.0,0.5,51.2,2.4,182.8,148.9,980.6,32.9,0.0,1630651500
2021-09-03T12:15:00+05:30,2021-09-03T12:30:00+05:30,17.0,38.0,2.1,9.8,11.8,13.2,0.9,0.5,23.1,0.1,0.5,52.0,2.1,198.9,336.9,980.5,33.2,0.0,1630652400
2021-09-03T12:30:00+05:30,2021-09-03T12:45:00+05:30,17.0,38.0,2.5,10.6,13.1,14.6,1.2,0.4,22.3,0.1,0.4,50.4,2.7,182.3,374.0,980.3,33.7,0.0,1630653300
2021-09-03T12:45:00+05:30,2021-09-03T13:00:00+05:30,13.0,38.0,1.6,11.3,12.9,15.4,1.0,0.5,22.7,0.1,0.6,50.1,2.0,185.5,475.2,980.1,34.1,0.0,1630654200
2021-09-03T13:00:00+05:30,2021-09-03T13:15:00+05:30,13.0,29.0,1.8,10.9,12.7,14.6,1.2,0.5,22.1,0.0,0.4,48.9,2.7,184.4,433.0,979.9,34.1,0.0,1630655100
2021-09-03T13:15:00+05:30,2021-09-03T13:30:00+05:30,13.0,29.0,1.0,10.6,11.5,15.5,1.2,0.5,22.1,0.0,0.4,50.1,2.2,192.2,327.4,979.7,33.9,0.0,1630656000
2021-09-03T14:00:00+05:30,2021-09-03T14:15:00+05:30,12.0,27.0,1.4,11.0,12.4,16.4,1.4,0.7,23.6,0.0,0.3,51.6,2.0,190.4,414.4,979.0,34.1,0.0,1630658700
2021-09-03T14:15:00+05:30,2021-09-03T14:30:00+05:30,12.0,27.0,2.1,10.9,13.0,16.7,1.8,0.7,21.2,0.0,0.4,52.7,2.0,202.4,316.3,978.8,33.8,0.0,1630659600
2021-09-03T14:30:00+05:30,2021-09-03T14:45:00+05:30,12.0,27.0,2.1,10.7,12.7,16.7,1.7,0.6,21.6,0.1,0.4,53.5,2.4,195.0,185.3,978.7,33.5,0.0,1630660500
2021-09-03T14:45:00+05:30,2021-09-03T15:00:00+05:30,13.0,27.0,2.1,9.5,11.7,16.1,1.6,0.6,21.8,0.1,0.3,54.4,2.0,189.7,89.3,978.2,33.6,0.0,1630661400
2021-09-03T15:00:00+05:30,2021-09-03T15:15:00+05:30,13.0,24.0,1.6,9.5,11.1,15.0,1.9,0.6,21.6,0.1,0.2,55.0,2.1,196.0,45.1,978.0,33.0,0.0,1630662300
2021-09-03T15:15:00+05:30,2021-09-03T15:30:00+05:30,13.0,24.0,1.2,9.3,10.6,15.2,1.8,0.6,21.9,0.0,0.2,55.3,2.1,183.9,37.8,977.9,32.2,0.0,1630663200
2021-09-03T16:00:00+05:30,2021-09-03T16:15:00+05:30,8.0,22.0,1.3,9.4,10.7,15.5,1.6,0.7,17.1,0.0,0.2,64.5,2.4,298.0,29.6,977.8,30.3,0.0,1630665900
2021-09-03T16:15:00+05:30,2021-09-03T16:30:00+05:30,8.0,22.0,1.4,9.0,10.4,16.0,1.5,0.7,16.6,0.1,0.2,66.5,2.0,312.2,54.6,977.8,29.8,0.0,1630666800
2021-09-03T16:30:00+05:30,2021-09-03T16:45:00+05:30,8.0,22.0,1.8,8.7,10.5,15.6,1.5,0.7,16.3,0.1,0.1,65.9,2.0,305.1,39.6,977.9,30.1,0.0,1630667700
2021-09-03T16:45:00+05:30,2021-09-03T17:00:00+05:30,8.0,22.0,1.5,9.7,11.2,15.1,1.4,0.7,15.7,0.1,0.2,65.5,1.1,317.4,34.1,977.9,30.0,0.0,1630668600
2021-09-04T17:00:00+05:30,2021-09-04T17:15:00+05:30,3.0,7.0,0.6,15.2,15.9,23.6,23.1,0.7,15.1,0.1,0.5,75.4,0.8,90.5,33.4,978.3,28.8,0.0,1630755900
2021-09-04T17:15:00+05:30,2021-09-04T17:30:00+05:30,3.0,7.0,2.9,16.8,19.7,29.5,21.6,0.8,15.6,0.1,1.4,76.5,1.2,140.7,26.4,978.4,28.5,0.0,1630756800
2021-09-04T17:30:00+05:30,2021-09-04T17:45:00+05:30,3.0,7.0,2.4,19.1,21.5,35.9,21.0,1.0,17.4,0.2,5.9,77.2,0.9,146.9,18.1,978.5,28.2,0.0,1630757700
2021-09-04T17:45:00+05:30,2021-09-04T18:00:00+05:30,22.0,51.0,1.9,22.7,24.6,28.6,22.6,1.2,16.5,0.4,8.6,78.1,0.8,152.5,13.4,978.5,28.0,0.0,1630758600
2021-09-04T18:00:00+05:30,2021-09-04T18:15:00+05:30,22.0,51.0,3.9,22.7,26.6,23.3,23.9,1.2,13.8,0.6,10.7,78.4,0.8,129.9,9.4,978.5,27.8,0.0,1630759500
2021-09-04T18:15:00+05:30,2021-09-04T18:30:00+05:30,22.0,51.0,5.4,22.0,27.4,22.6,23.9,1.3,13.5,0.6,11.2,78.6,0.9,131.7,6.3,978.7,27.6,0.0,1630760400
2021-09-04T18:30:00+05:30,2021-09-04T18:45:00+05:30,22.0,51.0,3.4,21.4,24.8,22.3,23.7,1.2,11.0,0.6,11.0,80.4,0.6,216.6,5.5,978.7,27.5,0.0,1630761300
2021-09-04T18:45:00+05:30,2021-09-04T19:00:00+05:30,29.0,46.0,3.1,16.6,19.7,22.5,23.0,1.0,8.7,0.5,10.5,82.0,0.3,324.5,3.9,978.7,27.3,0.0,1630762200
2021-09-04T19:00:00+05:30,2021-09-04T19:15:00+05:30,29.0,46.0,5.6,14.5,20.1,22.9,22.4,1.0,6.8,0.4,9.3,83.6,0.6,30.4,3.7,978.7,27.2,0.0,1630763100
2021-09-04T19:15:00+05:30,2021-09-04T19:30:00+05:30,29.0,46.0,5.8,16.3,22.1,22.1,22.0,1.0,5.9,0.3,6.7,84.0,0.5,334.1,3.3,978.7,27.3,0.0,1630764000
2021-09-04T19:30:00+05:30,2021-09-04T19:45:00+05:30,29.0,46.0,3.2,14.8,18.1,22.8,22.3,1.0,5.1,0.3,6.2,84.1,0.5,4.4,3.4,978.8,27.3,0.0,1630764900
2021-09-04T20:00:00+05:30,2021-09-04T20:15:00+05:30,17.0,33.0,6.8,17.4,24.2,21.3,13.1,1.2,2.8,0.3,6.3,84.1,0.7,100.2,3.5,979.0,27.0,0.0,1630766700
2021-09-04T20:15:00+05:30,2021-09-04T20:30:00+05:30,17.0,33.0,9.1,23.4,32.5,22.6,2.5,1.4,2.6,0.4,6.9,84.1,0.3,145.1,3.4,979.1,26.8,0.0,1630767600
2021-09-04T20:45:00+05:30,2021-09-04T21:00:00+05:30,36.0,59.0,9.8,29.4,39.1,23.1,0.9,1.5,2.2,0.4,7.6,83.9,0.7,169.0,3.3,979.3,26.7,0.0,1630769400
2021-09-04T21:00:00+05:30,2021-09-04T21:15:00+05:30,36.0,59.0,13.7,26.8,40.5,22.7,2.2,1.5,1.4,0.5,7.6,84.0,0.8,164.2,3.3,979.4,26.8,0.0,1630770300
2021-09-04T21:15:00+05:30,2021-09-04T21:30:00+05:30,36.0,59.0,20.3,27.0,47.3,23.9,1.2,1.5,1.7,0.5,7.6,83.3,1.1,172.5,3.2,979.5,26.8,0.0,1630771200
2021-09-04T21:30:00+05:30,2021-09-04T21:45:00+05:30,36.0,59.0,12.8,24.9,37.7,24.6,1.3,1.4,1.3,0.5,7.6,83.1,0.7,198.6,3.2,979.7,26.8,0.0,1630772100
2021-09-04T21:45:00+05:30,2021-09-04T22:00:00+05:30,39.0,55.0,14.7,21.2,35.9,24.3,0.7,1.2,1.2,0.5,7.8,83.8,0.7,237.7,3.2,979.8,26.5,0.0,1630773000
2021-09-04T22:00:00+05:30,2021-09-04T22:15:00+05:30,39.0,55.0,12.3,17.3,29.6,23.0,0.2,1.0,1.0,0.5,6.9,83.2,1.0,258.2,3.0,979.8,26.4,0.0,1630773900
2021-09-05T03:00:00+05:30,2021-09-05T03:15:00+05:30,24.0,69.0,20.9,17.5,38.3,22.2,119.9,1.0,1.4,0.2,2.8,83.6,0.7,95.5,3.4,979.9,25.9,0.0,1630791900
2021-09-05T03:15:00+05:30,2021-09-05T03:30:00+05:30,24.0,69.0,21.0,16.1,37.1,22.9,2.6,1.0,1.5,0.3,2.4,83.1,0.6,83.0,3.6,979.9,25.9,0.0,1630792800
2021-09-05T03:30:00+05:30,2021-09-05T03:45:00+05:30,24.0,69.0,24.4,14.7,39.1,23.4,51.5,1.0,1.5,0.3,2.3,82.9,0.7,95.5,3.5,979.9,25.8,0.0,1630793700
2021-09-05T03:45:00+05:30,2021-09-05T04:00:00+05:30,38.0,67.0,26.5,17.7,44.2,22.0,73.3,1.0,1.4,0.3,2.3,82.9,0.5,105.4,3.6,979.8,25.9,0.0,1630794600
2021-09-05T04:00:00+05:30,2021-09-05T04:15:00+05:30,38.0,67.0,29.9,18.9,48.9,21.3,3.6,1.1,1.8,0.3,2.3,82.9,1.0,152.6,3.4,979.8,25.9,0.0,1630795500
2021-09-05T04:15:00+05:30,2021-09-05T04:30:00+05:30,38.0,67.0,30.3,18.2,48.6,21.7,2.5,1.1,1.7,0.3,2.4,82.9,0.9,156.0,3.4,979.9,26.0,0.0,1630796400
2021-09-05T04:30:00+05:30,2021-09-05T04:45:00+05:30,38.0,67.0,35.1,16.4,51.5,21.9,1.6,1.1,1.9,0.3,2.3,82.9,1.3,148.4,3.3,979.9,26.0,0.0,1630797300
2021-09-05T04:45:00+05:30,2021-09-05T05:00:00+05:30,33.0,67.0,34.7,17.6,52.3,21.6,9.8,1.1,1.4,0.3,2.2,82.9,1.3,132.9,3.4,979.9,25.9,0.0,1630798200
2021-09-05T05:00:00+05:30,2021-09-05T05:15:00+05:30,33.0,67.0,32.2,18.0,50.2,21.0,1.6,1.0,0.9,0.3,2.2,82.9,1.4,136.9,3.4,980.1,25.8,0.0,1630799100
2021-09-05T05:30:00+05:30,2021-09-05T05:45:00+05:30,33.0,67.0,22.4,16.6,39.1,21.4,1.3,0.9,1.2,0.2,1.2,83.4,1.1,121.4,3.5,980.5,25.8,0.0,1630800900
2021-09-05T05:45:00+05:30,2021-09-05T06:00:00+05:30,18.0,45.0,23.9,18.3,42.2,19.6,1.1,1.0,1.3,0.1,1.1,83.2,1.2,131.4,3.9,980.6,25.8,0.0,1630801800
2021-09-05T06:00:00+05:30,2021-09-05T06:15:00+05:30,18.0,45.0,23.3,19.2,42.5,18.8,1.5,0.9,1.7,0.1,1.0,83.7,1.3,143.4,6.2,980.7,25.8,0.0,1630802700
2021-09-05T06:15:00+05:30,2021-09-05T06:30:00+05:30,18.0,45.0,24.6,18.2,42.8,19.9,1.4,0.9,1.5,0.2,1.0,83.8,0.9,143.2,8.9,980.8,26.0,0.0,1630803600
2021-09-05T06:30:00+05:30,2021-09-05T06:45:00+05:30,18.0,45.0,24.8,18.1,42.8,21.4,1.3,0.9,1.2,0.1,1.0,84.0,0.7,125.0,8.6,981.0,26.1,0.0,1630804500
2021-09-05T06:45:00+05:30,2021-09-05T07:00:00+05:30,16.0,42.0,24.9,16.7,41.6,21.9,0.7,0.9,1.2,0.2,1.0,84.0,0.8,114.0,9.4,981.1,26.3,0.0,1630805400
2021-09-05T07:00:00+05:30,2021-09-05T07:15:00+05:30,16.0,42.0,23.5,16.5,40.0,22.2,0.8,0.9,1.1,0.1,0.9,84.1,0.7,125.5,10.6,981.1,26.7,0.0,1630806300
2021-09-05T07:15:00+05:30,2021-09-05T07:30:00+05:30,16.0,42.0,21.0,15.8,36.8,22.1,1.1,0.9,1.8,0.2,0.9,82.5,1.0,158.2,11.5,981.1,27.3,0.0,1630807200
2021-09-05T07:30:00+05:30,2021-09-05T07:45:00+05:30,16.0,42.0,21.9,13.2,35.1,22.7,0.8,0.9,2.2,0.1,0.8,77.7,1.8,166.4,13.2,981.3,28.1,0.0,1630808100
2021-09-05T08:00:00+05:30,2021-09-05T08:15:00+05:30,23.0,38.0,19.5,15.1,34.6,21.0,1.2,0.8,4.4,0.2,0.8,72.1,1.9,185.3,37.8,981.7,29.4,0.0,1630809900
2021-09-05T08:15:00+05:30,2021-09-05T08:30:00+05:30,23.0,38.0,16.0,13.6,29.6,20.7,2.2,0.9,6.0,0.2,0.8,69.8,1.7,182.3,36.4,981.7,29.8,0.0,1630810800
2021-09-05T08:30:00+05:30,2021-09-05T08:45:00+05:30,23.0,38.0,15.1,15.4,30.6,20.9,2.4,0.9,7.3,0.2,0.8,66.7,1.7,189.1,209.9,981.9,30.5,0.0,1630811700
2021-09-05T08:45:00+05:30,2021-09-05T09:00:00+05:30,25.0,58.0,14.1,16.2,30.4,22.0,2.4,0.9,8.7,0.2,1.0,63.6,1.5,180.9,193.0,982.0,31.5,0.0,1630812600
2021-09-05T09:30:00+05:30,2021-09-05T09:45:00+05:30,25.0,58.0,8.8,14.3,23.1,22.0,9.8,0.8,14.4,0.1,0.8,58.1,1.6,191.2,388.4,982.3,32.5,0.0,1630815300
2021-09-05T09:45:00+05:30,2021-09-05T10:00:00+05:30,22.0,50.0,7.6,17.4,25.0,20.7,144.1,0.8,15.4,0.1,1.0,57.8,1.4,212.8,389.8,982.4,32.5,0.5,1630816200
2021-09-05T10:00:00+05:30,2021-09-05T10:15:00+05:30,22.0,50.0,8.3,15.8,24.1,20.2,2.2,0.8,16.8,0.1,0.9,57.4,1.2,228.0,395.5,982.4,32.6,0.0,1630817100
2021-09-05T10:15:00+05:30,2021-09-05T10:30:00+05:30,22.0,50.0,7.3,15.8,23.1,18.7,2.6,0.8,17.8,0.1,0.8,55.8,1.3,206.1,292.8,982.3,32.8,0.0,1630818000
2021-09-05T10:30:00+05:30,2021-09-05T10:45:00+05:30,22.0,50.0,6.7,14.9,21.6,21.2,2.4,0.8,19.2,0.1,0.8,55.5,1.2,217.9,107.6,982.3,32.7,0.0,1630818900
2021-09-05T10:45:00+05:30,2021-09-05T11:00:00+05:30,24.0,46.0,6.6,14.4,21.0,21.6,2.0,0.8,19.0,0.1,0.6,54.7,1.3,204.3,537.0,982.3,33.6,0.0,1630819800
2021-09-05T11:00:00+05:30,2021-09-05T11:15:00+05:30,24.0,46.0,5.6,14.9,20.5,21.5,2.0,0.8,18.6,0.1,0.6,52.7,1.3,219.9,468.8,982.3,34.0,0.0,1630820700
2021-09-05T11:15:00+05:30,2021-09-05T11:30:00+05:30,24.0,46.0,4.9,14.6,19.5,22.0,2.0,0.8,17.3,0.1,0.4,52.4,1.9,244.3,621.8,982.2,33.2,0.0,1630821600
2021-09-05T11:30:00+05:30,2021-09-05T11:45:00+05:30,24.0,46.0,4.6,13.1,17.7,22.4,2.0,0.8,16.9,0.1,0.4,53.0,1.5,238.6,572.0,982.1,33.9,0.0,1630822500
2021-09-05T11:45:00+05:30,2021-09-05T12:00:00+05:30,8.0,27.0,3.8,13.2,17.0,22.2,2.6,0.8,20.2,0.1,0.3,52.6,1.5,253.4,264.1,981.9,33.9,0.0,1630823400
2021-09-05T12:00:00+05:30,2021-09-05T12:15:00+05:30,8.0,27.0,4.5,12.0,16.5,21.9,5.1,0.8,20.4,0.1,0.2,59.3,1.9,257.7,130.3,981.8,32.0,0.0,1630824300
2021-09-05T12:15:00+05:30,2021-09-05T12:30:00+05:30,8.0,27.0,3.7,13.0,16.7,22.4,4.6,0.8,19.9,0.1,0.3,62.4,2.0,252.3,137.2,981.7,31.7,0.0,1630825200
2021-09-06T13:15:00+05:30,2021-09-06T13:30:00+05:30,25.0,53.0,1.3,13.6,14.9,91.7,2.7,0.8,34.8,0.1,0.6,50.1,2.3,174.0,377.8,981.9,35.4,0.0,1630915200
2021-09-06T13:30:00+05:30,2021-09-06T13:45:00+05:30,25.0,53.0,0.3,11.3,11.5,94.2,2.7,0.7,35.2,0.1,0.5,48.0,1.3,169.7,485.0,981.7,36.4,0.0,1630916100
2021-09-06T14:15:00+05:30,2021-09-06T14:30:00+05:30,19.0,48.0,3.6,12.0,15.5,97.3,1.9,0.5,31.6,0.1,0.3,45.9,0.9,178.6,394.9,980.8,36.9,0.0,1630918800
2021-09-06T14:45:00+05:30,2021-09-06T15:00:00+05:30,13.0,30.0,2.0,10.4,12.4,104.5,1.2,0.5,30.9,0.0,0.2,47.6,0.5,245.0,101.0,980.3,36.2,0.0,1630920600
2021-09-06T15:15:00+05:30,2021-09-06T15:30:00+05:30,13.0,30.0,3.7,10.1,13.8,109.5,1.3,0.5,32.2,0.0,0.2,48.6,0.8,265.5,87.7,980.0,35.4,0.0,1630922400
2021-09-06T15:45:00+05:30,2021-09-06T16:00:00+05:30,12.0,31.0,2.5,11.6,14.1,115.9,1.2,0.6,41.4,0.0,0.3,48.4,0.3,192.4,69.3,979.7,35.0,0.0,1630924200
2021-09-06T16:15:00+05:30,2021-09-06T16:30:00+05:30,12.0,31.0,1.3,9.8,11.1,115.8,1.4,0.5,36.2,0.1,0.2,50.3,0.6,317.8,50.3,979.5,34.3,0.0,1630926000
2021-09-06T17:45:00+05:30,2021-09-06T18:00:00+05:30,11.0,31.0,0.4,4.6,5.0,104.9,1.2,0.5,46.2,0.1,0.3,53.2,0.1,210.0,18.9,979.3,33.0,0.0,1630931400
2021-09-06T18:00:00+05:30,2021-09-06T18:15:00+05:30,11.0,31.0,4.7,4.3,9.0,106.8,1.5,0.5,36.6,0.0,0.2,56.7,0.4,314.6,12.5,979.2,32.4,0.0,1630932300
2021-09-06T18:15:00+05:30,2021-09-06T18:30:00+05:30,11.0,31.0,5.1,10.1,15.2,106.5,1.7,0.6,30.1,0.1,0.2,60.0,0.4,247.8,8.6,979.3,31.8,0.0,1630933200
2021-09-06T18:30:00+05:30,2021-09-06T18:45:00+05:30,11.0,31.0,4.6,7.0,11.6,101.2,1.7,0.6,30.6,0.1,0.2,60.3,0.4,305.1,4.7,979.3,31.4,0.0,1630934100
2021-09-06T18:45:00+05:30,2021-09-06T19:00:00+05:30,20.0,40.0,3.4,6.3,9.6,95.5,1.7,0.6,24.5,0.1,0.3,63.7,0.4,319.2,3.4,979.3,31.3,0.0,1630935000
2021-09-06T19:00:00+05:30,2021-09-06T19:15:00+05:30,20.0,40.0,3.4,8.3,11.8,88.6,1.5,0.6,19.3,0.0,0.3,66.9,0.5,343.2,3.3,979.5,30.9,0.0,1630935900
2021-09-06T19:15:00+05:30,2021-09-06T19:30:00+05:30,20.0,40.0,4.4,9.5,13.9,83.3,1.6,0.6,21.0,0.1,0.4,66.1,0.8,65.2,3.7,979.9,30.3,0.0,1630936800
2021-09-06T19:30:00+05:30,2021-09-06T19:45:00+05:30,20.0,40.0,1.5,10.6,12.1,82.4,1.6,0.6,25.3,0.0,0.3,64.8,1.2,49.9,3.8,980.2,30.7,0.0,1630937700
2021-09-06T20:30:00+05:30,2021-09-06T20:45:00+05:30,23.0,45.0,1.7,14.2,15.9,68.5,2.2,0.9,24.0,0.2,2.3,69.2,0.9,107.6,3.7,981.1,30.1,0.0,1630941300
2021-09-06T20:45:00+05:30,2021-09-06T21:00:00+05:30,34.0,88.0,4.1,21.2,25.2,66.2,2.0,1.1,16.4,0.2,1.9,70.1,1.2,124.5,3.7,981.3,29.9,0.0,1630942200
2021-09-06T21:15:00+05:30,2021-09-06T21:30:00+05:30,34.0,88.0,2.7,41.0,43.7,65.0,2.4,1.4,9.7,0.4,6.5,70.6,1.4,129.4,3.6,981.6,29.8,0.0,1630944000
2021-09-06T21:30:00+05:30,2021-09-06T21:45:00+05:30,34.0,88.0,1.9,40.4,42.3,60.0,2.5,1.2,9.4,0.5,6.9,70.7,1.3,133.8,3.6,981.8,29.7,0.0,1630944900
2021-09-06T21:45:00+05:30,2021-09-06T22:00:00+05:30,52.0,133.0,4.1,37.7,41.8,60.0,2.3,1.2,8.1,0.5,5.8,70.7,1.2,127.3,3.5,981.8,29.8,0.0,1630945800
